round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
36,13,0,0,9,2,0,0,1,-36.2,0.2517
37,13,0,0,8,2,0,5,1,-50.8,0.2505
38,226,1,1,35,26,0,23,1,-1.9,0.2492
39,6,0,0,3,1,0,2,1,-52.6,0.248
40,90,1,1,18,12,0,8,1,-10.4,0.2467
41,5,0,0,2,1,0,1,1,-49.0,0.2455
42,30,0,0,10,4,0,7,1,-52.5,0.2443
43,21,0,0,8,3,0,9,1,-56.6,0.243
44,22,0,0,6,3,0,8,1,-55.3,0.2418
45,100,0,0,29,13,0,19,0,-4.2,0.2406
46,21,0,0,9,3,0,5,1,-44.6,0.2394
47,22,0,0,5,3,0,8,1,-61.6,0.2382
48,28,0,0,9,4,0,3,1,-38.2,0.237
49,98,1,1,24,14,0,15,1,-2.1,0.2358
50,22,0,0,8,3,0,1,1,-35.4,0.2347
51,56,2,2,24,8,0,8,1,6.4,0.2335
52,68,1,1,17,9,0,17,1,-50.0,0.2323
53,107,1,1,28,14,0,18,1,-31.1,0.2312
54,105,2,2,32,13,0,19,1,-13.0,0.23
55,13,0,0,5,2,0,3,1,-48.5,0.2289
56,27,0,0,12,4,0,2,1,-29.9,0.2277
57,36,1,1,14,5,0,5,1,-25.3,0.2266
58,6,0,0,1,1,0,2,1,-53.6,0.2254
59,28,0,0,12,4,0,6,1,-42.8,0.2243
60,21,0,0,9,3,0,5,1,-45.1,0.2232
61,87,0,0,17,11,0,6,1,-29.7,0.2221
62,5,0,0,1,1,0,3,1,-56.0,0.221
63,52,0,0,14,7,0,5,1,-37.6,0.2199
64,6,0,0,2,1,0,4,1,-58.1,0.2188
65,226,1,1,45,30,0,19,1,30.8,0.2177
66,42,1,1,12,5,0,5,1,-39.7,0.2166
67,108,0,0,17,14,0,15,1,-31.6,0.2155
68,66,1,1,21,9,0,10,1,-28.5,0.2144
69,6,0,0,3,1,0,1,1,-43.1,0.2133
70,51,1,1,17,7,0,11,1,-34.3,0.2123
71,14,0,0,9,2,0,4,1,-46.9,0.2112
72,49,1,1,14,6,0,6,1,-25.9,0.2102
73,69,1,1,21,9,0,4,1,-4.0,0.2091
74,197,1,1,24,20,0,11,1,6.6,0.2081
75,27,0,0,14,4,0,1,1,-18.8,0.207
76,135,2,2,31,18,0,13,1,18.0,0.206
77,14,0,0,6,2,0,2,1,-42.5,0.205
78,222,0,0,19,30,0,22,1,-63.2,0.2039
79,13,0,0,6,2,0,2,1,-40.9,0.2029
80,5,0,0,3,1,0,4,1,-67.0,0.2019
81,13,0,0,6,2,0,2,1,-44.8,0.2009
82,130,0,0,15,16,0,11,1,-29.1,0.1999
83,88,2,2,36,12,0,15,1,6.4,0.1989
84,171,1,1,29,23,0,18,1,1.3,0.1979
85,124,0,0,10,17,0,8,1,-33.9,0.1969
86,39,1,1,12,5,0,6,1,-25.7,0.1959
87,89,1,1,44,12,0,15,1,10.4,0.1949
88,13,0,0,5,2,0,5,1,-54.5,0.194
89,33,0,0,9,5,0,6,1,-37.2,0.193
90,20,0,0,4,3,0,2,1,-50.7,0.192
91,41,0,0,18,6,0,9,1,-32.6,0.1911
92,50,0,0,14,7,0,4,1,-35.4,0.1901
93,45,0,0,12,6,0,8,1,-41.3,0.1892
94,20,0,0,9,3,0,0,1,-34.6,0.1882
95,59,0,0,9,8,0,5,1,-40.2,0.1873
96,7,0,0,1,1,0,1,1,-50.4,0.1863
97,13,0,0,6,2,0,5,1,-54.5,0.1854
98,20,0,0,11,3,0,3,1,-38.6,0.1845
99,400,2,2,30,43,0,49,0,1.7,0.1836
100,338,3,3,32,38,0,36,1,-21.7,0.1826
101,27,0,0,11,4,0,7,1,-45.7,0.1817
102,21,1,1,7,3,0,2,1,-31.0,0.1808
103,50,1,1,22,7,0,5,1,-4.4,0.1799
104,118,1,1,12,16,0,10,1,-27.1,0.179
105,71,0,0,28,9,0,8,0,7.7,0.1781
106,42,0,0,21,6,0,4,1,-11.8,0.1772
107,73,0,0,22,10,0,9,1,-11.4,0.1763
108,13,0,0,8,2,0,3,1,-42.7,0.1755
109,299,1,1,16,37,0,30,1,-61.4,0.1746
110,62,1,1,27,9,0,5,1,0.5,0.1737
111,5,0,0,4,1,0,4,1,-65.5,0.1728
112,94,2,2,24,12,0,7,1,-3.8,0.172
113,21,0,0,5,3,0,2,1,-46.8,0.1711
114,29,0,0,14,4,0,2,1,-22.6,0.1703
115,48,0,0,20,7,0,6,1,-18.8,0.1694
116,27,0,0,9,4,0,6,1,-45.4,0.1686
117,143,3,3,46,20,0,9,1,47.8,0.1677
118,112,0,0,20,15,0,13,1,-34.5,0.1669
119,400,0,0,18,54,0,38,0,-50.6,0.1661
120,51,0,0,16,7,0,9,1,-46.4,0.1652
121,400,1,1,43,52,0,47,0,17.6,0.1644
122,49,0,0,24,7,0,7,1,-21.8,0.1636
123,7,0,0,2,1,0,0,1,-43.0,0.1628
124,243,2,2,27,30,0,17,1,-16.6,0.1619
125,14,0,0,4,2,0,1,1,-44.8,0.1611
126,31,0,0,12,4,0,4,1,-36.5,0.1603
127,20,0,0,8,3,0,3,1,-36.6,0.1595
128,97,1,1,21,14,0,12,1,-3.6,0.1587
129,20,0,0,6,3,0,0,1,-31.5,0.1579
130,5,0,0,4,1,0,4,1,-66.0,0.1571
131,34,0,0,18,5,0,2,1,-13.1,0.1564
132,38,2,2,11,5,0,4,1,-24.8,0.1556
133,62,0,0,21,9,0,7,1,-17.3,0.1548
134,21,0,0,7,3,0,3,1,-43.9,0.154
135,22,0,0,6,3,0,7,1,-52.6,0.1533
136,5,0,0,0,1,0,2,1,-61.0,0.1525
137,41,1,1,15,6,0,7,1,-26.5,0.1517
138,31,0,0,9,4,0,7,1,-55.6,0.151
139,5,0,0,2,1,0,0,1,-42.0,0.1502
140,20,0,0,7,3,0,2,1,-39.6,0.1495
141,21,1,1,7,3,0,5,1,-43.0,0.1487
142,283,0,0,11,35,0,29,1,-139.8,0.148
143,30,1,1,7,4,0,2,1,-33.9,0.1472
144,91,2,2,24,13,0,4,1,13.6,0.1465
145,96,1,1,45,13,0,12,1,10.3,0.1458
146,204,2,2,52,28,0,21,1,20.1,0.145
147,13,0,0,6,2,0,3,1,-42.9,0.1443
148,92,0,0,18,13,0,7,1,-23.2,0.1436
149,20,0,0,7,3,0,3,1,-43.2,0.1429
150,29,0,0,9,4,0,1,1,-32.2,0.1422
151,6,0,0,1,1,0,0,1,-44.0,0.1414
152,34,0,0,13,5,0,2,1,-22.6,0.1407
153,50,0,0,19,7,0,3,1,-17.4,0.14
154,64,0,0,27,9,0,6,1,-3.3,0.1393
155,337,1,1,20,35,0,35,1,-128.2,0.1386
156,164,2,2,30,21,0,15,1,11.4,0.1379
157,372,8,3,51,37,1,29,1,67.8,0.1373
158,65,1,1,17,8,0,12,1,-36.8,0.1366
159,5,0,0,2,1,0,1,1,-49.0,0.1359
160,13,0,0,8,2,0,1,1,-38.7,0.1352
161,42,1,1,12,6,0,10,1,-35.1,0.1345
162,26,0,0,7,4,0,6,1,-51.2,0.1339
163,345,1,1,45,45,0,27,1,16.2,0.1332
164,20,0,0,7,3,0,6,1,-48.6,0.1325
165,400,1,1,40,37,0,24,0,96.2,0.1319
166,106,3,3,40,13,0,10,1,38.0,0.1312
167,100,0,0,29,13,0,11,1,-9.4,0.1305
168,215,4,4,41,28,0,24,1,35.2,0.1299
169,28,0,0,10,4,0,6,1,-42.7,0.1292
170,90,0,0,15,11,0,12,1,-27.7,0.1286
171,13,0,0,7,2,0,4,1,-47.2,0.128
172,130,2,2,39,18,0,19,1,13.5,0.1273
173,62,0,0,9,9,0,9,1,-40.3,0.1267
174,20,0,0,11,3,0,7,1,-45.2,0.126
175,165,2,2,51,22,0,25,1,8.4,0.1254
176,64,0,0,15,9,0,5,1,-17.9,0.1248
177,5,0,0,3,1,0,1,1,-48.0,0.1242
178,400,7,2,38,43,1,30,0,138.8,0.1235
179,53,1,1,21,7,0,5,1,-5.7,0.1229
180,50,1,1,16,7,0,6,1,-15.2,0.1223
181,164,0,0,38,21,0,19,0,43.3,0.1217
182,34,0,0,13,5,0,4,1,-30.1,0.1211
183,29,0,0,10,4,0,4,1,-35.3,0.1205
184,100,0,0,28,14,0,10,0,13.8,0.1199
185,63,1,1,24,8,0,5,1,6.0,0.1193
186,61,3,3,16,8,0,11,1,-10.9,0.1187
187,94,1,1,7,6,0,5,1,-39.2,0.1181
188,96,0,0,23,13,0,11,1,-12.2,0.1175
189,400,2,2,24,44,0,26,0,140.8,0.1169
190,74,1,1,32,10,0,8,1,4.7,0.1163
191,43,0,0,14,6,0,2,1,-14.4,0.1157
192,14,0,0,4,2,0,4,1,-50.6,0.1152
193,35,0,0,11,5,0,2,1,-22.7,0.1146
194,46,1,1,14,6,0,2,1,2.0,0.114
195,83,1,1,23,11,0,5,1,15.5,0.1134
196,400,4,4,39,48,0,41,0,47.0,0.1129
197,13,0,0,5,2,0,3,1,-47.5,0.1123
198,271,1,1,26,33,0,20,1,-21.0,0.1118
199,162,0,0,31,19,0,15,1,4.7,0.1112
200,268,1,1,33,36,0,11,1,50.4,0.1106
201,111,2,2,34,15,0,8,1,43.6,0.1101
202,43,0,0,20,6,0,4,1,-19.0,0.1095
203,400,0,0,16,53,0,32,0,-3.8,0.109
204,115,0,0,33,16,0,7,1,26.0,0.1084
205,284,2,2,21,35,0,12,1,-5.5,0.1079
206,84,0,0,20,12,0,3,1,-1.2,0.1074
207,29,0,0,8,4,0,3,1,-39.9,0.1068
208,28,0,0,11,4,0,2,1,-26.8,0.1063
209,91,0,0,27,13,0,7,1,3.0,0.1058
210,134,0,0,27,19,0,5,1,25.8,0.1052
211,400,2,2,18,48,0,24,0,47.7,0.1047
212,115,3,3,45,13,0,5,1,66.8,0.1042
213,218,1,1,47,28,0,19,1,64.0,0.1037
214,116,1,1,23,16,0,13,1,-7.8,0.1031
215,20,0,0,8,3,0,6,1,-50.5,0.1026
216,86,1,1,21,12,0,6,1,-12.0,0.1021
217,34,0,0,16,5,0,3,1,-23.1,0.1016
218,332,7,7,43,39,0,24,1,134.8,0.1011
219,384,3,3,52,46,0,29,1,97.8,0.1006
220,373,4,4,49,46,0,35,1,69.3,0.1001
221,174,3,3,40,20,0,7,1,89.6,0.0996
222,162,4,4,56,22,0,18,1,78.8,0.0991
223,400,8,8,71,50,0,25,0,189.3,0.0986
224,69,2,2,24,9,0,9,1,-1.4,0.0981
225,34,0,0,15,5,0,3,1,-24.6,0.0976
226,35,0,0,8,5,0,4,1,-41.8,0.0971
227,400,1,1,33,49,0,18,0,98.8,0.0966
228,50,1,1,11,7,0,5,1,-19.7,0.0962
229,23,1,1,9,3,0,3,1,-35.1,0.0957
230,70,1,1,39,10,0,4,1,22.4,0.0952
231,117,2,2,16,14,0,8,1,-10.0,0.0947
232,400,4,4,41,43,0,23,0,120.1,0.0942
233,400,3,3,35,42,0,24,0,170.7,0.0938
234,77,2,2,23,10,0,7,1,11.8,0.0933
235,194,2,2,48,21,0,14,1,63.8,0.0928
236,15,0,0,7,2,0,3,1,-45.8,0.0924
237,6,0,0,1,1,0,3,1,-56.0,0.0919
238,27,0,0,10,4,0,2,1,-29.5,0.0915
239,13,0,0,8,2,0,0,1,-32.2,0.091
240,154,2,2,26,11,0,10,1,23.3,0.0905
241,400,4,4,29,37,0,13,0,106.0,0.0901
242,21,0,0,7,3,0,1,1,-31.3,0.0896
243,27,0,0,13,4,0,2,1,-31.2,0.0892
244,400,3,3,79,52,0,28,0,135.0,0.0887
245,28,0,0,13,4,0,3,1,-32.8,0.0883
246,99,0,0,49,14,0,7,1,37.7,0.0879
247,255,3,3,50,28,0,12,1,80.4,0.0874
248,400,3,3,48,44,0,23,0,208.1,0.087
249,356,5,5,50,37,0,24,1,123.9,0.0865
250,12,0,0,7,2,0,1,1,-42.4,0.0861
1,56,11,11,0,6,0,5,1,-8.8,0.3
2,226,30,30,0,14,0,35,1,-30.8,0.2985
3,18,1,1,0,2,0,5,1,-65.8,0.297
4,81,17,17,0,2,0,9,1,-1.0,0.2955
5,89,20,20,0,4,0,13,1,13.2,0.294
6,160,9,9,0,6,0,17,1,-69.6,0.2926
7,21,3,3,0,1,0,5,1,-55.0,0.2911
8,144,16,16,0,7,0,14,1,-24.2,0.2897
9,30,11,11,0,2,0,1,1,0.0,0.2882
10,20,4,4,0,2,0,5,1,-49.6,0.2868
11,89,27,27,0,3,0,8,1,60.6,0.2853
12,99,33,33,0,2,0,5,1,108.2,0.2839
13,143,41,41,0,4,0,16,1,114.4,0.2825
14,216,49,50,0,6,0,17,0,227.8,0.2811
15,196,49,50,0,4,0,11,0,243.2,0.2797
16,187,47,47,0,4,0,14,1,162.4,0.2783
17,50,16,16,0,2,0,8,1,3.6,0.2769
18,168,49,50,0,0,0,9,0,254.6,0.2755
19,212,49,50,0,4,0,16,0,235.4,0.2741
20,123,34,34,0,3,0,11,1,100.4,0.2727
21,21,4,4,0,2,0,1,1,-35.4,0.2714
22,48,16,16,0,2,0,4,1,18.2,0.27
23,11,1,1,0,1,0,6,1,-69.2,0.2687
24,52,16,16,0,2,0,4,1,18.2,0.2673
25,9,4,4,0,1,0,2,1,-40.4,0.266
26,163,49,50,0,4,0,8,0,252.2,0.2647
27,212,49,50,0,7,0,11,0,256.8,0.2633
28,150,43,43,0,5,0,8,1,170.4,0.262
29,185,45,45,0,7,0,13,1,145.2,0.2607
30,8,1,1,0,1,0,3,1,-56.0,0.2594
31,159,49,50,0,2,0,9,0,242.0,0.2581
32,18,3,3,0,1,0,3,1,-48.8,0.2568
33,174,49,50,0,4,0,11,0,247.2,0.2555
34,183,49,50,0,4,0,17,0,226.4,0.2543
35,79,27,27,0,1,0,7,1,63.2,0.253
36,157,49,50,0,1,0,7,0,256.2,0.2517
37,175,49,50,0,3,0,12,0,242.2,0.2505
38,183,49,50,0,5,0,11,0,243.6,0.2492
39,213,49,50,0,7,0,11,0,249.6,0.248
40,155,49,50,0,1,0,9,0,251.6,0.2467
41,75,27,27,0,1,0,3,1,74.6,0.2455
42,137,44,44,0,2,0,12,1,151.4,0.2443
43,67,23,23,0,2,0,2,1,59.0,0.243
44,194,49,50,0,3,0,16,0,235.2,0.2418
45,141,40,40,0,2,0,13,1,132.8,0.2406
46,86,23,23,0,4,0,7,1,37.4,0.2394
47,205,49,50,0,4,0,8,0,278.2,0.2382
48,161,49,50,0,3,0,13,0,237.4,0.237
49,118,49,50,0,0,0,7,0,247.6,0.2358
50,206,49,50,0,5,0,14,0,258.2,0.2347
51,194,49,50,0,5,0,12,0,247.8,0.2335
52,17,1,1,0,2,0,7,1,-71.4,0.2323
53,44,15,15,0,3,0,5,1,4.4,0.2312
54,65,25,25,0,1,0,4,1,57.4,0.23
55,195,49,50,0,5,0,19,0,221.4,0.2289
56,179,49,50,0,4,0,11,0,238.0,0.2277
57,175,49,50,0,2,0,12,0,245.8,0.2266
58,14,6,6,0,2,0,3,1,-33.2,0.2254
59,6,1,1,0,1,0,1,1,-48.0,0.2243
60,135,42,42,0,4,0,5,1,153.0,0.2232
61,156,49,50,0,2,0,12,0,227.0,0.2221
62,44,15,15,0,1,0,4,1,13.4,0.221
63,151,49,50,0,0,0,8,0,259.0,0.2199
64,156,46,46,0,2,0,9,1,177.8,0.2188
65,183,49,50,0,2,0,4,0,265.4,0.2177
66,182,49,50,0,4,0,7,0,250.0,0.2166
67,169,49,50,0,2,0,15,0,234.8,0.2155
68,125,41,41,0,4,0,4,1,144.6,0.2144
69,179,49,50,0,7,0,9,0,243.6,0.2133
70,136,34,34,0,3,0,7,1,110.2,0.2123
71,163,49,50,0,4,0,9,0,250.0,0.2112
72,189,49,50,0,3,0,12,0,246.4,0.2102
73,18,4,4,0,1,0,2,1,-34.8,0.2091
74,176,49,50,0,3,0,5,0,265.8,0.2081
75,165,49,50,0,2,0,9,0,246.6,0.207
76,152,49,50,0,2,0,5,0,275.2,0.206
77,183,49,50,0,6,0,6,0,246.6,0.205
78,161,49,49,0,2,0,4,1,216.0,0.2039
79,164,49,50,0,4,0,8,0,258.2,0.2029
80,187,49,50,0,3,0,9,0,240.4,0.2019
81,176,49,50,0,2,0,6,0,265.6,0.2009
82,185,49,50,0,5,0,9,0,248.8,0.1999
83,175,49,50,0,2,0,11,0,256.6,0.1989
84,8,2,2,0,1,0,1,1,-47.2,0.1979
85,186,49,49,0,1,0,11,1,196.0,0.1969
86,106,37,37,0,2,0,5,1,125.2,0.1959
87,183,49,50,0,2,0,7,0,260.2,0.1949
88,188,49,50,0,7,0,10,0,249.4,0.194
89,154,49,50,0,2,0,8,0,257.4,0.193
90,161,49,50,0,4,0,7,0,263.2,0.192
91,137,49,50,0,1,0,1,0,272.4,0.1911
92,84,35,35,0,2,0,0,1,132.4,0.1901
93,164,49,50,0,5,0,7,0,260.2,0.1892
94,156,49,50,0,1,0,4,0,272.0,0.1882
95,201,49,50,0,5,0,8,0,252.4,0.1873
96,165,49,50,0,3,0,4,0,263.2,0.1863
97,188,49,50,0,3,0,9,0,257.0,0.1854
98,173,49,50,0,3,0,10,0,257.8,0.1845
99,169,50,50,0,2,0,7,0,255.8,0.1836
100,10,2,2,0,1,0,1,1,-41.2,0.1826
101,162,48,48,0,1,0,7,1,189.0,0.1817
102,175,49,50,0,3,0,8,0,273.6,0.1808
103,158,50,50,0,3,0,11,0,245.0,0.1799
104,147,49,50,0,2,0,4,0,254.6,0.179
105,201,49,50,0,6,0,9,0,252.2,0.1781
106,158,49,50,0,4,0,6,0,258.0,0.1772
107,148,49,50,0,1,0,9,0,249.2,0.1763
108,51,19,19,0,1,0,4,1,31.0,0.1755
109,138,49,50,0,1,0,7,0,249.4,0.1746
110,179,49,50,0,3,0,7,0,270.0,0.1737
111,153,49,50,0,1,0,5,0,261.6,0.1728
112,169,49,50,0,3,0,9,0,251.6,0.172
113,145,49,50,0,2,0,8,0,259.6,0.1711
114,144,49,50,0,0,0,10,0,242.8,0.1703
115,157,49,50,0,1,0,3,0,270.0,0.1694
116,144,49,50,0,2,0,5,0,254.8,0.1686
117,195,50,50,0,6,0,9,0,245.6,0.1677
118,155,49,50,0,3,0,5,0,259.0,0.1669
119,152,49,50,0,2,0,18,0,231.8,0.1661
120,145,49,50,0,1,0,4,0,277.0,0.1652
121,179,49,50,0,7,0,7,0,273.0,0.1644
122,21,5,5,0,1,0,1,1,-32.4,0.1636
123,79,22,22,0,3,0,5,1,39.6,0.1628
124,81,31,31,0,1,0,5,1,94.2,0.1619
125,168,49,50,0,5,0,4,0,281.2,0.1611
126,140,49,49,0,3,0,9,1,193.2,0.1603
127,165,49,50,0,3,0,7,0,259.0,0.1595
128,160,49,50,0,1,0,5,0,271.6,0.1587
129,161,49,50,0,3,0,6,0,261.8,0.1579
130,142,49,50,0,4,0,5,0,262.4,0.1571
131,159,49,50,0,3,0,4,0,269.6,0.1564
132,163,49,50,0,3,0,7,0,259.2,0.1556
133,149,49,50,0,2,0,3,0,272.4,0.1548
134,160,49,50,0,3,0,8,0,259.8,0.154
135,147,49,50,0,1,0,6,0,268.6,0.1533
136,146,49,50,0,3,0,7,0,248.0,0.1525
137,141,49,50,0,2,0,6,0,262.6,0.1517
138,148,49,50,0,1,0,6,0,258.6,0.151
139,130,49,50,0,0,0,4,0,266.2,0.1502
140,133,49,50,0,0,0,3,0,269.4,0.1495
141,159,49,50,0,4,0,8,0,266.4,0.1487
142,63,29,29,0,1,0,0,1,102.6,0.148
143,144,49,50,0,2,0,3,0,268.4,0.1472
144,161,49,50,0,2,0,8,0,265.6,0.1465
145,163,49,50,0,2,0,6,0,280.6,0.1458
146,157,49,50,0,1,0,5,0,261.6,0.145
147,164,49,50,0,3,0,5,0,262.6,0.1443
148,163,49,50,0,2,0,9,0,254.4,0.1436
149,162,49,50,0,2,0,3,0,272.6,0.1429
150,174,49,50,0,4,0,9,0,256.0,0.1422
151,150,49,50,0,0,0,7,0,268.6,0.1414
152,136,49,50,0,1,0,4,0,266.2,0.1407
153,169,49,50,0,4,0,5,0,268.8,0.14
154,155,49,50,0,2,0,5,0,269.4,0.1393
155,159,49,50,0,1,0,4,0,276.8,0.1386
156,131,46,46,0,3,0,7,1,162.0,0.1379
157,133,49,50,0,2,0,4,0,272.6,0.1373
158,164,49,50,0,4,0,7,0,268.0,0.1366
159,150,49,50,0,0,0,2,0,284.6,0.1359
160,21,6,6,0,1,0,4,1,-31.0,0.1352
161,156,49,50,0,3,0,14,0,246.8,0.1345
162,143,49,50,0,1,0,2,0,274.4,0.1339
163,150,49,50,0,1,0,4,0,264.6,0.1332
164,146,49,50,0,1,0,8,0,259.0,0.1325
165,185,49,50,0,3,0,4,0,291.4,0.1319
166,165,49,50,0,1,0,2,0,280.6,0.1312
167,129,49,50,0,1,0,6,0,254.6,0.1305
168,165,49,50,0,1,0,5,0,278.2,0.1299
169,174,49,50,0,2,0,6,0,280.0,0.1292
170,141,49,50,0,0,0,3,0,270.2,0.1286
171,145,49,50,0,1,0,5,0,277.0,0.128
172,163,49,50,0,4,0,4,0,272.8,0.1273
173,158,49,50,0,5,0,3,0,281.8,0.1267
174,149,49,50,0,2,0,7,0,263.2,0.126
175,145,49,50,0,1,0,6,0,269.2,0.1254
176,149,49,50,0,1,0,6,0,267.4,0.1248
177,134,49,50,0,1,0,8,0,256.2,0.1242
178,138,49,50,0,1,0,4,0,279.4,0.1235
179,83,33,33,0,1,0,7,1,99.2,0.1229
180,159,49,50,0,2,0,5,0,275.2,0.1223
181,121,49,50,0,0,0,3,0,266.2,0.1217
182,146,49,50,0,0,0,3,0,272.8,0.1211
183,134,49,50,0,0,0,3,0,275.0,0.1205
184,146,49,50,0,1,0,4,0,277.8,0.1199
185,141,49,50,0,0,0,1,0,285.2,0.1193
186,166,49,50,0,2,0,10,0,261.8,0.1187
187,135,47,47,0,1,0,4,1,195.2,0.1181
188,147,49,50,0,1,0,4,0,279.6,0.1175
189,130,49,50,0,1,0,3,0,269.6,0.1169
190,147,49,50,0,1,0,4,0,281.6,0.1163
191,154,49,50,0,1,0,3,0,281.2,0.1157
192,166,49,50,0,2,0,2,0,268.0,0.1152
193,146,49,50,0,1,0,5,0,266.4,0.1146
194,146,49,50,0,2,0,3,0,281.4,0.114
195,143,49,50,0,1,0,4,0,281.2,0.1134
196,154,49,50,0,1,0,7,0,268.2,0.1129
197,137,49,50,0,1,0,7,0,262.8,0.1123
198,145,49,50,0,1,0,4,0,270.0,0.1118
199,134,49,50,0,0,0,3,0,265.6,0.1112
200,162,49,50,0,1,0,3,0,282.2,0.1106
201,151,49,50,0,2,0,4,0,275.2,0.1101
202,152,45,45,0,3,0,6,1,183.8,0.1095
203,137,49,50,0,1,0,1,0,284.0,0.109
204,130,49,50,0,0,0,5,0,269.4,0.1084
205,149,49,50,0,2,0,8,0,270.4,0.1079
206,156,49,50,0,1,0,1,0,300.6,0.1074
207,142,49,50,0,1,0,3,0,274.4,0.1068
208,115,49,50,0,0,0,4,0,258.6,0.1063
209,144,49,50,0,0,0,4,0,270.4,0.1058
210,157,49,50,0,2,0,6,0,262.2,0.1052
211,153,49,50,0,0,0,10,0,257.0,0.1047
212,135,49,50,0,1,0,7,0,248.6,0.1042
213,150,49,50,0,1,0,5,0,278.4,0.1037
214,149,49,50,0,0,0,3,0,276.6,0.1031
215,135,49,50,0,0,0,2,0,272.8,0.1026
216,148,49,50,0,1,0,3,0,285.2,0.1021
217,164,49,50,0,2,0,6,0,273.6,0.1016
218,144,49,50,0,2,0,4,0,272.8,0.1011
219,147,49,50,0,1,0,4,0,272.0,0.1006
220,154,50,50,0,2,0,4,0,277.2,0.1001
221,143,49,50,0,0,0,2,0,276.0,0.0996
222,148,49,50,0,0,0,6,0,273.2,0.0991
223,148,49,50,0,0,0,4,0,281.2,0.0986
224,134,49,50,0,1,0,5,0,257.0,0.0981
225,133,49,50,0,1,0,3,0,265.2,0.0976
226,158,49,50,0,3,0,6,0,274.2,0.0971
227,132,49,50,0,0,0,4,0,272.0,0.0966
228,151,49,50,0,2,0,3,0,281.0,0.0962
229,123,49,50,0,0,0,1,0,274.2,0.0957
230,140,49,50,0,1,0,3,0,271.0,0.0952
231,151,49,50,0,3,0,3,0,272.2,0.0947
232,142,49,50,0,1,0,7,0,265.0,0.0942
233,123,49,50,0,0,0,2,0,267.2,0.0938
234,147,49,50,0,2,0,1,0,275.4,0.0933
235,114,49,50,0,0,0,1,0,269.8,0.0928
236,133,49,50,0,0,0,3,0,274.2,0.0924
237,135,49,50,0,1,0,0,0,286.2,0.0919
238,142,49,50,0,2,0,6,0,263.6,0.0915
239,142,49,50,0,1,0,3,0,270.8,0.091
240,146,49,50,0,1,0,5,0,267.8,0.0905
241,160,49,50,0,3,0,8,0,261.6,0.0901
242,118,49,50,0,0,0,0,0,270.6,0.0896
243,147,49,50,0,0,0,4,0,276.4,0.0892
244,138,49,50,0,1,0,5,0,260.4,0.0887
245,136,49,50,0,1,0,7,0,259.4,0.0883
246,153,49,50,0,2,0,1,0,283.0,0.0879
247,150,49,50,0,1,0,4,0,269.8,0.0874
248,135,49,50,0,2,0,6,0,262.4,0.087
249,139,49,50,0,2,0,1,0,282.0,0.0865
250,130,49,50,0,1,0,1,0,286.4,0.0861
1,19,0,0,3,1,0,4,1,-69.1,0.3
2,24,0,0,3,1,0,8,1,-72.8,0.2985
3,59,2,2,19,5,0,9,1,-17.3,0.297
4,82,4,4,14,7,0,10,1,-32.4,0.2955
5,20,0,0,8,2,0,6,1,-54.2,0.294
6,36,4,4,11,3,0,5,1,-9.6,0.2926
7,14,0,0,4,2,0,6,1,-60.0,0.2911
8,21,1,1,9,2,0,8,1,-46.2,0.2897
9,117,9,9,22,6,0,24,1,-23.5,0.2882
10,6,0,0,2,1,0,1,1,-44.5,0.2868
11,26,2,2,7,2,0,6,1,-48.7,0.2853
12,74,6,6,24,6,0,14,1,-0.3,0.2839
13,36,0,0,6,3,0,6,1,-54.1,0.2825
14,9,0,0,4,1,0,3,1,-53.8,0.2811
15,26,1,1,12,3,0,5,1,-38.3,0.2797
16,25,1,1,6,2,0,6,1,-49.8,0.2783
17,9,0,0,2,1,0,3,1,-68.0,0.2769
18,49,2,2,9,3,0,12,1,-66.7,0.2755
19,9,0,0,3,1,0,2,1,-63.5,0.2741
20,114,9,9,28,5,0,9,1,21.5,0.2727
21,7,0,0,5,1,0,3,1,-50.3,0.2714
22,41,0,0,11,3,0,8,1,-53.7,0.27
23,97,2,2,7,2,0,14,1,-76.6,0.2687
24,28,1,1,5,2,0,7,1,-54.9,0.2673
25,46,1,1,7,2,0,8,1,-55.2,0.266
26,35,1,1,6,2,0,4,1,-45.7,0.2647
27,25,1,1,7,2,0,6,1,-48.3,0.2633
28,55,4,4,12,3,0,10,1,-37.2,0.262
29,17,0,0,5,1,0,4,1,-54.1,0.2607
30,249,5,5,21,6,0,29,1,-91.3,0.2594
31,70,2,2,17,6,0,7,1,-22.7,0.2581
32,14,0,0,7,2,0,6,1,-54.3,0.2568
33,17,1,1,7,2,0,2,1,-38.1,0.2555
34,24,0,0,4,2,0,6,1,-59.0,0.2543
35,84,8,8,22,5,0,9,1,29.0,0.253
36,33,2,2,9,3,0,6,1,-32.6,0.2517
37,73,6,6,30,6,0,13,1,19.0,0.2505
38,19,2,2,9,2,0,4,1,-31.8,0.2492
39,66,9,9,13,5,0,9,1,10.0,0.248
40,34,2,2,7,2,0,7,1,-44.3,0.2467
41,94,3,3,14,5,0,15,1,-39.1,0.2455
42,102,7,7,25,7,0,10,1,31.9,0.2443
43,118,13,13,34,8,0,12,1,68.8,0.243
44,144,3,3,11,5,0,9,1,-22.9,0.2418
45,23,1,1,6,2,0,5,1,-45.3,0.2406
46,47,2,2,17,4,0,5,1,-22.1,0.2394
